Index,Method,Time,Latency,Packet_Loss,Throughput,Energy_Consumption
5,Normal,108,449.15987616357955,1,111.57539233996681,1.115753923399668
6,Normal,108,300.00000334875733,2.6703898803792954,68.06932204679715,0.6806932204679715
6,Normal,108,401.311802318251,2,68.06932204679715,0.6806932204679715
7,Normal,108,300.0000040443148,2.8035406200250295,50.28275769987398,0.5028275769987398
7,Normal,108,469.27949848889637,2,50.28275769987398,0.5028275769987398
8,Normal,108,300.00000326288875,1.0529976644797951,70.63265697000575,0.7063265697000576
8,Normal,108,415.07988684215684,1,70.63265697000575,0.7063265697000576
9,Normal,108,300.00000391028476,2.223210981804596,53.33159268088062,0.5333159268088062
9,Normal,108,468.3445980483223,2,53.33159268088062,0.5333159268088062
0,Normal,109,300.000001099999,0.0,186.0311547506453,1.8603115475064531
0,Normal,109,455.76876895961186,0.0,186.0311547506453,1.8603115475064531
1,Normal,109,300.00000201344085,1.0315372447905928,120.84015575838092,1.2084015575838092
1,Normal,109,441.3133957491319,1,120.84015575838092,1.2084015575838092
2,Normal,109,300.00000198745664,1.343156412194955,122.22849749489504,1.2222849749489504
2,Normal,109,464.9766975608035,1,122.22849749489504,1.2222849749489504
3,Normal,109,300.00000078247416,0.0,222.9504308047116,2.229504308047116
3,Normal,109,411.36580790944527,0.0,222.9504308047116,2.229504308047116
4,Normal,109,300.0000022889062,1.2646800169593395,107.19854239237546,1.0719854239237545
4,Normal,109,422.5234158948119,1,107.19854239237546,1.0719854239237545
5,Normal,109,300.0000021946405,1.968933341251799,111.658259696795,1.11658259696795
5,Normal,109,442.7728967018101,1,111.658259696795,1.11658259696795
6,Normal,109,300.0000033522722,3.3400873530847317,67.96628425063082,0.6796628425063083
6,Normal,109,465.29891170758196,2,67.96628425063082,0.6796628425063083
7,Normal,109,300.00000404688586,2.303980085022271,50.225890716453634,0.5022589071645364
7,Normal,109,458.7865237327593,2,50.225890716453634,0.5022589071645364
8,Normal,109,300.00000326103896,1.0031444042247553,70.68886531823374,0.7068886531823374
8,Normal,109,428.6160913062118,1,70.68886531823374,0.7068886531823374
9,Normal,109,300.00000390711386,2.77097670666776,53.4057614215675,0.534057614215675
9,Normal,109,452.67094702483877,2,53.4057614215675,0.534057614215675
0,Normal,110,300.0000011037182,0.0,185.66553921108164,1.8566553921108164
0,Normal,110,434.6584231965564,0.0,185.66553921108164,1.8566553921108164
1,Normal,110,300.00000201735776,1.7211391447624258,120.6325136612793,1.2063251366127932
1,Normal,110,461.82664936938727,1,120.6325136612793,1.2063251366127932
2,Normal,110,300.00000198378234,1.7340656513349377,122.42636277035157,1.2242636277035157
2,Normal,110,451.1991563897369,1,122.42636277035157,1.2242636277035157
3,Normal,110,300.00000077847557,0.0,223.50601926988378,2.235060192698838
3,Normal,110,436.2327116446254,0.0,223.50601926988378,2.235060192698838
4,Normal,110,300.0000022862568,1.8225061021201228,107.32113813176882,1.0732113813176882
4,Normal,110,444.2377328260202,1,107.32113813176882,1.0732113813176882
5,Normal,110,300.00000219160904,1.5050235102360212,111.80509999700065,1.1180509999700066
5,Normal,110,428.19432232077673,1,111.80509999700065,1.1180509999700066
6,Normal,110,300.0000033557882,2.300029619730832,67.86336113419978,0.6786336113419978
6,Normal,110,411.60262002361804,2,67.86336113419978,0.6786336113419978
7,Normal,110,300.0000040494593,3.4825508682057333,50.16903245305883,0.5016903245305884
7,Normal,110,459.32570939724377,2,50.16903245305883,0.5016903245305884
8,Normal,110,300.000003259193,1.467107663647338,70.74499851078815,0.7074499851078815
8,Normal,110,459.09871360754147,1,70.74499851078815,0.7074499851078815
9,Normal,110,300.00000390394445,3.151556594421969,53.47999028356098,0.5347999028356099
9,Normal,110,417.9395172372843,2,53.47999028356098,0.5347999028356099
0,Normal,111,300.00000110743935,0.0,185.30096960476666,1.8530096960476667
0,Normal,111,418.05995777262495,0.0,185.30096960476666,1.8530096960476667
1,Normal,111,300.00000202127507,1.9511003383393692,120.42528027624813,1.2042528027624813
1,Normal,111,417.30688683174,1,120.42528027624813,1.2042528027624813
2,Normal,111,300.0000019801093,1.1428394673004632,122.6245465321672,1.2262454653216721
2,Normal,111,422.5041709072378,1,122.6245465321672,1.2262454653216721
3,Normal,111,300.000000774477,0.0,224.06447149665803,2.2406447149665802
3,Normal,111,460.22233937939933,0.0,224.06447149665803,2.2406447149665802
4,Normal,111,300.00000228361137,1.3403772521172073,107.44370666095622,1.0744370666095622
4,Normal,111,471.81720144257093,1,107.44370666095622,1.0744370666095622
5,Normal,111,300.0000021885807,1.463280362417179,111.95200835367417,1.1195200835367418
5,Normal,111,419.6723847952131,1,111.95200835367417,1.1195200835367418
6,Normal,111,300.0000033597224,3.8439314477777105,67.74836679602197,0.6774836679602197
6,Normal,111,434.81540320723724,2,67.74836679602197,0.6774836679602197
7,Normal,111,300.00000405203497,2.64647690979655,50.112183114891735,0.5011218311489174
7,Normal,111,460.13562335878686,2,50.112183114891735,0.5011218311489174
8,Normal,111,300.00000325735095,1.1485577467689478,70.80105611928988,0.7080105611928988
8,Normal,111,474.5218392369278,1,70.80105611928988,0.7080105611928988
9,Normal,111,300.00000390077656,2.354938064177313,53.55427915157601,0.5355427915157601
9,Normal,111,474.37069832013935,2,53.55427915157601,0.5355427915157601
0,Normal,112,300.0000011111625,0.0,184.93744155482108,1.8493744155482108
0,Normal,112,452.0063003954785,0.0,184.93744155482108,1.8493744155482108
1,Normal,112,300.0000020251927,1.5992214281707984,120.21845427797717,1.2021845427797717
1,Normal,112,447.5976045525189,1,120.21845427797717,1.2021845427797717
2,Normal,112,300.00000197643743,1.3718530810605372,122.82304933798443,1.2282304933798442
2,Normal,112,403.2641050221467,1,122.82304933798443,1.2282304933798442
3,Normal,112,300.0000007704784,0.0,224.62581702458374,2.2462581702458375
3,Normal,112,402.4448689720388,0.0,224.62581702458374,2.2462581702458375
4,Normal,112,300.0000022809699,1.810396168487518,107.5662469742499,1.075662469742499
4,Normal,112,416.63043018911384,1,107.5662469742499,1.075662469742499
5,Normal,112,300.0000021855555,1.6883765490041545,112.09898401151649,1.120989840115165
5,Normal,112,417.45217011531327,1,112.09898401151649,1.120989840115165
6,Normal,112,300.00000336365684,2.626870058349757,67.63355083461005,0.6763355083461005
6,Normal,112,409.62340163840776,2,67.63355083461005,0.6763355083461005
7,Normal,112,300.000004054613,2.6897487251518717,50.055342906504436,0.5005534290650444
7,Normal,112,425.25168047902423,2,50.055342906504436,0.5005534290650444
8,Normal,112,300.00000325551275,1.1915681085497583,70.85703771489943,0.7085703771489944
8,Normal,112,441.5282475637421,1,70.85703771489943,0.7085703771489944
9,Normal,112,300.0000038976102,3.4508773164940054,53.628627909587195,0.536286279095872
9,Normal,112,408.77873339989117,2,53.628627909587195,0.536286279095872
0,Normal,113,300.0000011148875,0.0,184.57495069233974,1.8457495069233973
0,Normal,113,451.8321989148178,0.0,184.57495069233974,1.8457495069233973
1,Normal,113,300.00000202911065,1.4049370146211086,120.01203434804918,1.200120343480492
1,Normal,113,466.700264862836,1,120.01203434804918,1.200120343480492
2,Normal,113,300.00000197276694,1.2643608399196693,123.02187174485542,1.2302187174485542
2,Normal,113,412.3458761419773,1,123.02187174485542,1.2302187174485542
3,Normal,113,300.00000076647984,0.0,225.19008585392586,2.251900858539259
3,Normal,113,416.28662446392457,0.0,225.19008585392586,2.251900858539259
4,Normal,113,300.0000022783324,1.9502545047292008,107.68875806009913,1.0768875806009914
4,Normal,113,402.1800045291668,1,107.68875806009913,1.0768875806009914
5,Normal,113,300.0000021825334,1.566948783537634,112.24602620833093,1.1224602620833093
5,Normal,113,424.4407383718485,1,112.24602620833093,1.1224602620833093
6,Normal,113,300.00000336741005,2.2980978529173424,67.52419296247604,0.6752419296247604
6,Normal,113,462.4759171357791,2,67.52419296247604,0.6752419296247604
7,Normal,113,300.00000405719334,3.145090234440601,49.99851203179948,0.4999851203179948
7,Normal,113,417.14219398017536,2,49.99851203179948,0.4999851203179948
8,Normal,113,300.0000032536784,1.8062174822726411,70.91294286832175,0.7091294286832175
8,Normal,113,435.84637727096396,1,70.91294286832175,0.7091294286832175
9,Normal,113,300.0000038944454,2.375415746450094,53.70303644082757,0.5370303644082757
9,Normal,113,430.0765867596299,2,53.70303644082757,0.5370303644082757
0,Normal,114,300.0000011186144,0.0,184.21349265686206,1.8421349265686207
0,Normal,114,466.34807180159123,0.0,184.21349265686206,1.8421349265686207
1,Normal,114,300.00000203306104,1.9793618244295317,119.80432973972506,1.1980432973972506
1,Dynamic,114,454.2851536220254,1,109.98256521460746,1.0998256521460748
2,Normal,114,300.0000019690977,1.247562419403695,123.22101430920259,1.2322101430920258
2,Normal,114,409.7968330737032,1,123.22101430920259,1.2322101430920258
3,Normal,114,300.00000076248955,0.0,225.7561296076294,2.257561296076294
3,Normal,114,406.7160168789716,0.0,225.7561296076294,2.257561296076294
4,Normal,114,300.0000022756988,1.0353648895559415,107.8112389010709,1.078112389010709
4,Normal,114,405.43800245679574,1,107.8112389010709,1.078112389010709
5,Normal,114,300.0000021795145,1.6381944660820722,112.39313417497485,1.1239313417497485
5,Normal,114,476.4833339522698,1,112.39313417497485,1.1239313417497485
6,Normal,114,300.00000337116387,2.419018467873875,67.41498448866525,0.6741498448866525
6,Normal,114,420.0211291089953,2,67.41498448866525,0.6741498448866525
7,Normal,114,300.00000405977596,3.2351334475523363,49.94169069403106,0.4994169069403106
7,Normal,114,430.36717864246987,2,49.94169069403106,0.4994169069403106
8,Normal,114,300.00000325184794,1.9084325259639385,70.96877114981186,0.7096877114981186
8,Normal,114,446.35239637422524,1,70.96877114981186,0.7096877114981186
9,Normal,114,300.0000038912821,2.994382016280176,53.777504627785206,0.5377750462778521
9,Normal,114,478.19651412966914,2,53.777504627785206,0.5377750462778521
0,Normal,115,300.00000112234324,0.0,183.85306309682394,1.8385306309682394
0,Normal,115,455.1305252598074,0.0,183.85306309682394,1.8385306309682394
1,Dynamic,115,300.00000203701165,1.7958471589591123,119.59704201021762,1.1959704201021761
1,Dynamic,115,413.940875239127,1,0,0.0
2,Normal,115,300.00000196542976,1.189836377272448,123.42047758677859,1.2342047758677859
2,Normal,115,428.90348224773203,1,123.42047758677859,1.2342047758677859
3,Normal,115,300.0000007584994,0.0,226.32513316805017,2.2632513316805016
3,Normal,115,405.4925952873993,0.0,226.32513316805017,2.2632513316805016
4,Normal,115,300.00000227242714,1.299330231401024,107.96361259342723,1.0796361259342724
4,Normal,115,461.2994509001835,1,107.96361259342723,1.0796361259342724
5,Normal,115,300.00000217649875,1.7993074815477774,112.54030713531195,1.1254030713531196
5,Normal,115,437.05677590921925,1,112.54030713531195,1.1254030713531196
6,Normal,115,300.0000033749182,2.1497042850975423,67.30592527394376,0.6730592527394376
6,Normal,115,437.5266241744397,2,67.30592527394376,0.6730592527394376
7,Normal,115,300.0000040623609,2.310737194418963,49.88487909580474,0.4988487909580474
7,Normal,115,428.89465528687396,2,49.88487909580474,0.4988487909580474
8,Normal,115,300.0000032500214,1.1421834563225213,71.02452212918,0.7102452212918
8,Normal,115,456.5759006896796,1,71.02452212918,0.7102452212918
9,Normal,115,300.00000388843927,3.0610670655587358,53.84451131115645,0.5384451131115645
9,Normal,115,469.684255911358,2,53.84451131115645,0.5384451131115645
0,Normal,116,300.00000112607387,0.0,183.49365766999296,1.8349365766999295
0,Normal,116,413.38443016081624,0.0,183.49365766999296,1.8349365766999295
1,Normal,116,300.00000204096244,1.5905949165280369,0,0.0
1,Normal,116,419.52845135249976,1,0,0.0
2,Normal,116,300.0000019617631,1.342278040444464,123.6202621326254,1.236202621326254
2,Normal,116,418.0957804606892,1,123.6202621326254,1.236202621326254
3,Normal,116,300.00000075450936,0.0,226.89712738195186,2.2689712738195187
3,Normal,116,419.9546980875068,0.0,226.89712738195186,2.2689712738195187
4,Normal,116,300.0000022691578,1.4424038938885446,108.11611645275114,1.0811611645275114
4,Normal,116,461.13763460775124,1,108.11611645275114,1.0811611645275114
5,Normal,116,300.0000021734862,1.1040312273424826,112.68754430616282,1.1268754430616281
5,Normal,116,410.9997820215733,1,112.68754430616282,1.1268754430616281
6,Normal,116,300.0000033786731,2.4708814790743228,67.19701517915414,0.6719701517915414
6,Normal,116,412.7187663017983,2,67.19701517915414,0.6719701517915414
7,Normal,116,300.0000040649481,2.5789555120101504,49.82807743907817,0.4982807743907817
7,Normal,116,415.7942081427585,2,49.82807743907817,0.4982807743907817
8,Normal,116,300.00000324819877,1.4459507362322626,71.08019537579737,0.7108019537579737
8,Normal,116,434.2616397838454,1,71.08019537579737,0.7108019537579737
9,Normal,116,300.00000388559846,3.8298221082955193,53.91154741245123,0.5391154741245123
9,Normal,116,471.3575779562057,2,53.91154741245123,0.5391154741245123
0,Normal,117,300.0000011298064,0.0,183.1352720438865,1.8313527204388649
0,Normal,117,441.65830834502464,0.0,183.1352720438865,1.8313527204388649
1,Normal,117,300.00000204491346,1.9476301737533546,0,0.0
1,Normal,117,422.00370028878467,1,0,0.0
2,Normal,117,300.00000195809776,1.1748822123426896,123.82036850103302,1.2382036850103302
2,Normal,117,408.40337584050616,1,123.82036850103302,1.2382036850103302
3,Normal,117,300.0000007505194,0.0,227.47214357990916,2.2747214357990915
3,Normal,117,463.358606796207,0.0,227.47214357990916,2.2747214357990915
4,Normal,117,300.00000226589077,1.1115939061739026,108.2687501104892,1.082687501104892
4,Normal,117,448.3643423032023,1,108.2687501104892,1.082687501104892
5,Normal,117,300.00000217025706,1.837055059270347,112.84561023662413,1.1284561023662414
5,Normal,117,450.8961667210458,1,112.84561023662413,1.1284561023662414
6,Normal,117,300.0000033824286,2.3550503351900387,67.08825406521618,0.6708825406521618
6,Normal,117,470.770889041585,2,67.08825406521618,0.6708825406521618
7,Normal,117,300.00000406753765,2.205338567681723,49.77128592516215,0.49771285925162145
7,Normal,117,421.03716293019943,2,49.77128592516215,0.49771285925162145
8,Normal,117,300.00000324638,1.3716265089306847,71.13579045860114,0.7113579045860113
8,Normal,117,458.88575741235366,1,71.13579045860114,0.7113579045860113
9,Normal,117,300.0000038827597,3.058237864320442,53.978612739216054,0.5397861273921606
9,Normal,117,443.05008932212604,2,53.978612739216054,0.5397861273921606
0,Normal,118,300.0000011335407,0.0,182.7779018961748,1.827779018961748
0,Normal,118,438.69795671157027,0.0,182.7779018961748,1.827779018961748
1,Normal,118,300.00000204886464,1.5453140903222256,0,0.0
1,Normal,118,429.5221700710449,1,0,0.0
2,Normal,118,300.0000019543519,1.5616559320698544,124.02527809996185,1.2402527809996184
2,Normal,118,445.3072542060583,1,124.02527809996185,1.2402527809996184
3,Normal,118,300.00000074652957,0.0,228.05021358640812,2.280502135864081
3,Normal,118,432.4140310667782,0.0,228.05021358640812,2.280502135864081
4,Normal,118,300.00000226262614,1.8016649328832752,108.42151319325612,1.0842151319325612
4,Normal,118,426.3587679084247,1,108.42151319325612,1.0842151319325612
5,Normal,118,300.00000216703046,1.0373122653620472,113.00380308433327,1.1300380308433327
5,Normal,118,401.7293341645132,1,113.00380308433327,1.1300380308433327
6,Normal,118,300.00000338618463,2.3972387708714002,66.97964179312747,0.6697964179312748
6,Normal,118,464.8856111380294,2,66.97964179312747,0.6697964179312748
7,Normal,118,300.0000040701294,2.4801442906272912,49.714504754720174,0.49714504754720173
7,Normal,118,449.865050413262,2,49.714504754720174,0.49714504754720173
8,Normal,118,300.00000324456516,1.212113728006837,71.19130694610045,0.7119130694610045
8,Normal,118,434.7468534046574,1,71.19130694610045,0.7119130694610045
9,Normal,118,300.000003879923,3.920816074431152,54.04570709818514,0.5404570709818514
9,Normal,118,450.5595717058194,2,54.04570709818514,0.5404570709818514
0,Normal,119,300.00000113650236,0.0,182.4953187872237,1.8249531878722371
0,Normal,119,436.54849073253575,0.0,182.4953187872237,1.8249531878722371
1,Dynamic,119,300.00000220998186,1.705629507034213,0,0.0
1,Dynamic,119,424.0801724735289,1,0,0.0
2,Normal,119,300.000001950607,1.6223512610598299,124.23054556027856,1.2423054556027855
2,Normal,119,418.1369500359043,1,124.23054556027856,1.2423054556027855
3,Normal,119,300.00000074253984,0.0,228.6313697302094,2.286313697302094
3,Normal,119,440.7076398566549,0.0,228.6313697302094,2.286313697302094
4,Normal,119,300.0000022590179,1.2787990557060218,108.59063265174554,1.0859063265174553
4,Normal,119,450.98878315266484,1,108.59063265174554,1.0859063265174553
5,Normal,119,300.00000216380647,1.2993064906171705,113.16212236326551,1.131621223632655
5,Normal,119,445.2257259789906,1,113.16212236326551,1.131621223632655
6,Normal,119,300.0000033899412,3.867642999948528,66.87117822396391,0.6687117822396391
6,Normal,119,431.99077379090573,2,66.87117822396391,0.6687117822396391
7,Normal,119,300.00000407272347,3.5794848362416873,49.65773412776986,0.4965773412776986
7,Normal,119,434.05138910993935,2,49.65773412776986,0.4965773412776986
8,Normal,119,300.00000324275425,1.422665762183155,71.24674440638118,0.7124674440638118
8,Normal,119,402.4020011426839,1,71.24674440638118,0.7124674440638118
9,Normal,119,300.00000387708826,3.769467723758945,54.11283029527777,0.5411283029527777
9,Normal,119,438.38764370174994,2,54.11283029527777,0.5411283029527777
0,Normal,120,300.0000011394703,0.0,182.21287313637794,1.8221287313637795
0,Normal,120,471.49411183446176,0.0,182.21287313637794,1.8221287313637795
1,Normal,120,300.0000020567676,1.6815208526839265,0,0.0
1,Normal,120,421.8062679922126,1,0,0.0
2,Normal,120,300.00000194686316,1.6207431633462548,124.43617171227274,1.2443617171227275
2,Normal,120,433.19271167578523,1,124.43617171227274,1.2443617171227275
3,Normal,120,300.0000007385502,0.0,229.21564485498376,2.2921564485498376
3,Normal,120,478.17084335941183,0.0,229.21564485498376,2.2921564485498376
4,Normal,120,300.000002255411,1.5781842983337389,108.75998395422471,1.087599839542247
4,Normal,120,476.97245018413594,1,108.75998395422471,1.087599839542247
5,Normal,120,300.0000021605851,1.2598578273244443,113.32056758125549,1.1332056758125548
5,Normal,120,404.8870339484366,1,113.32056758125549,1.1332056758125548
6,Normal,120,300.00000339369836,3.888168072785952,66.7628632188804,0.667628632188804
6,Normal,120,420.11313259344337,2,66.7628632188804,0.667628632188804
7,Normal,120,300.0000040753198,3.1944970042194316,49.600974243683574,0.49600974243683577
7,Normal,120,435.36783432218687,2,49.600974243683574,0.49600974243683577
8,Normal,120,300.0000032409473,1.287533123096585,71.30210240711241,0.7130210240711241
8,Normal,120,473.0098439030462,1,71.30210240711241,0.7130210240711241
9,Normal,120,300.0000038742557,3.571068495902593,54.179982135597626,0.5417998213559763
9,Normal,120,464.40804092418233,2,54.179982135597626,0.5417998213559763
0,Normal,121,300.0000011424446,0.0,181.93057055316092,1.8193057055316093
0,Normal,121,420.04784705460486,0.0,181.93057055316092,1.8193057055316093
1,Normal,121,300.00000206071934,1.7511150365069716,0,0.0
1,Normal,121,430.7382727331063,1,0,0.0
2,Normal,121,300.0000019431203,1.3365014791426613,124.64215738781186,1.2464215738781186
2,Normal,121,406.3160158662166,1,124.64215738781186,1.2464215738781186
3,Normal,121,300.00000073456073,0.0,229.80307233022768,2.298030723302277
3,Normal,121,430.0222494267507,0.0,229.80307233022768,2.298030723302277
4,Normal,121,300.0000022518054,1.4246699476997802,108.92956732121034,1.0892956732121035
4,Normal,121,411.1471692082802,1,108.92956732121034,1.0892956732121035
5,Normal,121,300.0000021573663,1.4589672406546648,113.4791382399419,1.1347913823994191
5,Normal,121,451.9181547680209,1,113.4791382399419,1.1347913823994191
6,Normal,121,300.00000339745606,2.165354993319575,66.65469663911142,0.6665469663911142
6,Normal,121,466.02641464685,2,66.65469663911142,0.6665469663911142
7,Normal,121,300.00000407791845,2.088097288257715,49.54422530118799,0.49544225301187994
7,Normal,121,446.09553262963493,2,49.54422530118799,0.49544225301187994
8,Normal,121,300.00000323914423,1.5968650654339875,71.35738051555137,0.7135738051555137
8,Normal,121,433.08300311543525,1,71.35738051555137,0.7135738051555137
9,Normal,121,300.0000038714251,3.568909822377785,54.247162423430225,0.5424716242343023
9,Normal,121,452.415234220757,2,54.247162423430225,0.5424716242343023
0,Normal,122,300.00000114542513,0.0,181.64841655048178,1.8164841655048178
0,Normal,122,405.5849431466053,0.0,181.64841655048178,1.8164841655048178
1,Dynamic,122,300.00000219824057,1.273632433054145,0,0.0
1,Dynamic,122,431.04870927311254,1,0,0.0
2,Normal,122,300.0000019391235,1.3009471245582498,124.86258461793295,1.2486258461793296
2,Normal,122,409.8631163540338,1,124.86258461793295,1.2486258461793296
3,Normal,122,300.00000073057134,0.0,230.39368606246813,2.3039368606246815
3,Normal,122,403.03252119709896,0.0,230.39368606246813,2.3039368606246815
4,Normal,122,300.0000022482012,1.9745500667230185,109.09938297184723,1.0909938297184725
4,Normal,122,455.1398909909352,1,109.09938297184723,1.0909938297184725
5,Normal,122,300.00000215415014,1.6064396591859929,113.63783383471133,1.1363783383471133
5,Normal,122,401.4280600696599,1,113.63783383471133,1.1363783383471133
6,Normal,122,300.0000034012143,3.3041893669193136,66.54667834597173,0.6654667834597173
6,Normal,122,416.9163540018436,2,66.54667834597173,0.6654667834597173
7,Normal,122,300.0000040805193,2.9102920788553526,49.48748749836565,0.4948748749836565
7,Normal,122,413.24002024676565,2,49.48748749836565,0.4948748749836565
8,Normal,122,300.0000032373451,1.9754581839419263,71.41257829854962,0.7141257829854962
8,Normal,122,454.5636168803052,1,71.41257829854962,0.7141257829854962
9,Normal,122,300.00000386859665,2.9942269864159234,54.31437096224119,0.543143709622412
9,Normal,122,473.25520848873975,2,54.31437096224119,0.543143709622412
0,Normal,123,300.00000114841185,0.0,181.3664165458316,1.813664165458316
0,Normal,123,415.73481516396384,0.0,181.3664165458316,1.813664165458316
1,Normal,123,300.0000020685512,1.7442085113308783,0,0.0
1,Normal,123,430.6830448642352,1,0,0.0
2,Normal,123,300.00000193512665,1.6339164819972725,125.08348853858834,1.2508348853858835
2,Normal,123,451.74222396848995,1,125.08348853858834,1.2508348853858835
3,Normal,123,300.0000007265821,0.0,230.98752050676507,2.3098752050676508
3,Normal,123,409.8384109529844,0.0,230.98752050676507,2.3098752050676508
4,Normal,123,300.0000022445983,1.3122511693607224,109.26943112388045,1.0926943112388046
4,Normal,123,406.74540345031505,1,109.26943112388045,1.0926943112388046
5,Normal,123,300.00000215093655,1.3974824956642027,113.79665385464172,1.1379665385464173
5,Normal,123,402.99346395284954,1,113.79665385464172,1.1379665385464173
6,Normal,123,300.0000034049731,2.7513130890023714,66.4388082008565,0.664388082008565
6,Normal,123,439.60392243104224,2,66.4388082008565,0.664388082008565
7,Normal,123,300.00000408312246,3.5793898551647767,49.4307610326551,0.494307610326551
7,Normal,123,476.2462087388259,2,49.4307610326551,0.494307610326551
8,Normal,123,300.0000032355499,1.6362919537347855,71.46769532255799,0.7146769532255799
8,Normal,123,432.6457612619984,1,71.46769532255799,0.7146769532255799
9,Normal,123,300.0000038657702,3.7687463940049466,54.381607554674645,0.5438160755467465
9,Normal,123,462.0241380360147,2,54.381607554674645,0.5438160755467465
0,Normal,124,300.0000011514048,0.0,181.0845758624718,1.8108457586247182
0,Normal,124,410.81185961607997,0.0,181.0845758624718,1.8108457586247182
1,Normal,124,300.0000020722059,1.2092834868583957,0,0.0
1,Normal,124,432.4905288024468,1,0,0.0
2,Normal,124,300.00000193112976,1.9709780448549408,125.30487099078204,1.2530487099078205
2,Normal,124,410.25578493334365,1,125.30487099078204,1.2530487099078205
3,Normal,124,300.0000007225929,0.0,231.58461067852267,2.3158461067852265
3,Normal,124,426.43652221528316,0.0,231.58461067852267,2.3158461067852265
4,Normal,124,300.00000224099676,1.5953669429489685,109.43971199362693,1.0943971199362694
4,Normal,124,438.8141709998139,1,109.43971199362693,1.0943971199362694
5,Normal,124,300.00000214772564,1.8267374613767493,113.95559778244541,1.1395559778244542
5,Normal,124,446.12487397125346,1,113.95559778244541,1.1395559778244542
6,Normal,124,300.0000034087325,3.0696395999202766,66.33108606524206,0.6633108606524206
6,Normal,124,423.7760648792846,2,66.33108606524206,0.6633108606524206
7,Normal,124,300.0000040857279,3.0798491356726547,49.374046100851146,0.4937404610085115
7,Normal,124,411.22336054100026,2,49.374046100851146,0.4937404610085115
8,Normal,124,300.0000032337587,1.692229473044872,71.52273115363313,0.7152273115363313
8,Normal,124,425.06511274912737,1,71.52273115363313,0.7152273115363313
9,Normal,124,300.00000386294585,3.4554807621128623,54.44887200255164,0.5444887200255164
9,Normal,124,441.2644753988965,2,54.44887200255164,0.5444887200255164
0,Normal,125,300.0000011544037,0.0,180.80289973061466,1.8080289973061465
0,Normal,125,446.63738989780563,0.0,180.80289973061466,1.8080289973061465
1,Normal,125,300.00000207586197,1.8545037139743878,0,0.0
1,Normal,125,454.1744532490844,1,0,0.0
2,Normal,125,300.000001927133,1.1966838066139325,125.52673382729579,1.2552673382729578
2,Normal,125,427.11519713525234,1,125.52673382729579,1.2552673382729578
3,Normal,125,300.0000007187014,0.0,232.17027545055703,2.32170275450557
3,Normal,125,420.22429982797377,0.0,232.17027545055703,2.32170275450557
4,Normal,125,300.00000223739653,1.1303989938737444,109.61022579594714,1.0961022579594715
4,Normal,125,450.88958957803834,1,109.61022579594714,1.0961022579594715
5,Normal,125,300.0000021445174,1.0562948039806188,114.11466509441262,1.1411466509441262
5,Normal,125,431.67711706348416,1,114.11466509441262,1.1411466509441262
6,Normal,125,300.00000341249233,3.6850994456365767,66.2235118006866,0.662235118006866
6,Normal,125,422.67406587430315,2,66.2235118006866,0.662235118006866
7,Normal,125,300.0000040883355,2.886007070907348,49.31734289910679,0.4931734289910679
7,Normal,125,419.22795346219107,2,49.31734289910679,0.4931734289910679
8,Normal,125,300.00000323197145,1.299925020871333,71.57768535744287,0.7157768535744288
8,Normal,125,409.6020242299589,1,71.57768535744287,0.7157768535744288
9,Normal,125,300.00000386012357,3.3799557957645496,54.51616410686766,0.5451616410686766
9,Normal,125,478.41754539670524,2,54.51616410686766,0.5451616410686766
0,Normal,126,300.00000115740875,0.0,180.5213932885962,1.805213932885962
0,Normal,126,455.6019996887877,0.0,180.5213932885962,1.805213932885962
1,Dynamic,126,300.0000020795192,1.472408876580025,0,0.0
1,Dynamic,126,419.2590003370664,1,0,0.0
2,Normal,126,300.00000192313615,1.4682670374689117,125.74907891278627,1.2574907891278628
2,Normal,126,464.87414335300605,1,125.74907891278627,1.2574907891278628
3,Normal,126,300.0000007148111,0.0,232.7589421376756,2.3275894213767563
3,Normal,126,444.78244591006177,0.0,232.7589421376756,2.3275894213767563
4,Normal,126,300.0000022337977,1.8760135469382169,109.78097274421526,1.0978097274421525
4,Normal,126,428.3430321407738,1,109.78097274421526,1.0978097274421525
5,Normal,126,300.0000021413118,1.5777052068431594,114.27385526035273,1.1427385526035274
5,Normal,126,420.8020402859478,1,114.27385526035273,1.1427385526035274
6,Normal,126,300.0000034162528,3.9317319138973534,66.11608526883016,0.6611608526883016
6,Normal,126,405.1193239152681,2,66.11608526883016,0.6611608526883016
7,Normal,126,300.0000040909454,2.02232864117203,49.26065162293202,0.4926065162293202
7,Normal,126,474.40674402435724,2,49.26065162293202,0.4926065162293202
8,Normal,126,300.00000323018816,1.3549961078447916,71.63255749927237,0.7163255749927236
8,Normal,126,443.5731099678297,1,71.63255749927237,0.7163255749927236
9,Normal,126,300.00000385657256,3.6980234386724677,54.60094167955226,0.5460094167955226
9,Normal,126,437.0087235716745,2,54.60094167955226,0.5460094167955226
0,Normal,127,300.0000011604198,0.0,180.24006158404032,1.8024006158404031
0,Normal,127,457.5002535881077,0.0,180.24006158404032,1.8024006158404031
1,Dynamic,127,300.0000021801915,1.339420459075578,0,0.0
1,Dynamic,127,444.50293028179277,1,0,0.0
2,Normal,127,300.0000019191393,1.4436518703276713,125.97190812388425,1.2597190812388426
2,Normal,127,473.4219062453227,1,125.97190812388425,1.2597190812388426
